대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,2.73277728E8,27.0,1416424.0,0.5
쇼핑업,대형쇼핑몰,2.73277728E8,27.0,1.80139945E8,65.9
쇼핑업,레저용품쇼핑,2.73277728E8,27.0,9.1297098E7,33.4
쇼핑업,면세점,2.73277728E8,27.0,424262.0,0.2
숙박업,기타숙박,3.5896262E7,3.6,2.5390372E7,70.7
숙박업,캠핑장/펜션,3.5896262E7,3.6,132976.0,0.4
숙박업,콘도,3.5896262E7,3.6,7588551.0,21.1
숙박업,호텔,3.5896262E7,3.6,2784363.0,7.8
식음료업,식음료,5.83929E8,57.8,5.83929E8,100.0
여가서비스업,골프장,1.14769285E8,11.4,9.1376902E7,79.6
여가서비스업,관광유원시설,1.14769285E8,11.4,1480265.0,1.3
여가서비스업,기타레저,1.14769285E8,11.4,1.2115939E7,10.6
여가서비스업,문화서비스,1.14769285E8,11.4,9796179.0,8.5
여행업,여행업,620489.0,0.1,620489.0,100.0
운송업,렌터카,1939383.0,0.2,290602.0,15.0
운송업,수상운송,1939383.0,0.2,747558.0,38.5
운송업,육상운송,1939383.0,0.2,103059.0,5.3
운송업,항공운송,1939383.0,0.2,798164.0,41.2
