기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
괴산군,1.0586846E7,1.2
단양군,2.0912081E7,2.4
보은군,1.4049336E7,1.6
영동군,8417843.0,1.0
옥천군,1.4301429E7,1.6
음성군,6.1436622E7,6.9
제천시,5.3818092E7,6.1
증평군,1.6296021E7,1.8
진천군,5.0049141E7,5.7
청주시 상당구,1.06194328E8,12.0
청주시 서원구,1.09846638E8,12.4
청주시 청원구,1.10053701E8,12.4
청주시 흥덕구,1.92303044E8,21.7
충주시,1.16622007E8,13.2
