기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,5.6094975E7,3.9
달서구,2.02037321E8,14.1
달성군,7.0215269E7,4.9
동구,4.03244548E8,28.1
북구,1.56935016E8,10.9
서구,7.9885747E7,5.6
수성구,1.74257929E8,12.1
중구,2.93072512E8,20.4
