기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강진군,1.2068109E7,1.5
고흥군,1.139509E7,1.4
곡성군,1.550889E7,1.9
광양시,5.6308848E7,6.8
구례군,8995907.0,1.1
나주시,4.7115511E7,5.7
담양군,4.5485173E7,5.5
목포시,1.05474267E8,12.8
무안군,6.774513E7,8.2
보성군,1.3925213E7,1.7
순천시,1.03237556E8,12.5
신안군,7772087.0,0.9
여수시,1.59894821E8,19.4
영광군,1.6735058E7,2.0
영암군,2.5551841E7,3.1
완도군,9909433.0,1.2
장성군,2.00922E7,2.4
장흥군,1.2287176E7,1.5
진도군,1.5900273E7,1.9
함평군,1.3278425E7,1.6
해남군,2.0994756E7,2.5
화순군,3.3703644E7,4.1
