기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
계룡시,1.4903923E7,1.4
공주시,6.438052E7,6.1
금산군,1.6628104E7,1.6
논산시,3.5917074E7,3.4
당진시,7.9353076E7,7.5
보령시,5.6227807E7,5.3
부여군,4.3325696E7,4.1
서산시,6.9001759E7,6.5
서천군,1.5043226E7,1.4
아산시,1.40566193E8,13.3
예산군,3.1817573E7,3.0
천안시 동남구,1.81541583E8,17.2
천안시 서북구,2.23121984E8,21.1
청양군,4979384.0,0.5
태안군,4.5435154E7,4.3
홍성군,3.4817083E7,3.3
