기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,2.1678295E7,2.5
군산시,1.47144533E8,16.7
김제시,2.4211364E7,2.7
남원시,3.4588282E7,3.9
무주군,1.7278363E7,2.0
부안군,2.5634567E7,2.9
순창군,6922109.0,0.8
완주군,4.3865032E7,5.0
익산시,8.6908445E7,9.9
임실군,1.1784311E7,1.3
장수군,4537778.0,0.5
전주시 덕진구,1.38496545E8,15.7
전주시 완산구,2.79606112E8,31.7
정읍시,3.1683172E7,3.6
진안군,7824557.0,0.9
