기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
괴산군,1.3613395E7,1.4
단양군,2.7952666E7,2.9
보은군,1.682687E7,1.7
영동군,9069509.0,0.9
옥천군,1.5527586E7,1.6
음성군,6.9615092E7,7.2
제천시,6.9722328E7,7.2
증평군,1.855558E7,1.9
진천군,5.5669768E7,5.7
청주시 상당구,1.08390942E8,11.1
청주시 서원구,1.07511424E8,11.1
청주시 청원구,1.13394828E8,11.7
청주시 흥덕구,2.0331173E8,20.9
충주시,1.43546343E8,14.8
