기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
광산구,9.3559716E7,20.5
남구,3.1876274E7,7.0
동구,7.0299104E7,15.4
북구,6.6398807E7,14.5
서구,1.94746448E8,42.6
