대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,2.08776952E8,17.3,3908734.0,1.9
쇼핑업,대형쇼핑몰,2.08776952E8,17.3,9.8682775E7,47.3
쇼핑업,레저용품쇼핑,2.08776952E8,17.3,1.060567E8,50.8
쇼핑업,면세점,2.08776952E8,17.3,128744.0,0.1
숙박업,기타숙박,1.8886185E8,15.7,5.9249201E7,31.4
숙박업,캠핑장/펜션,1.8886185E8,15.7,971433.0,0.5
숙박업,콘도,1.8886185E8,15.7,9.6491815E7,51.1
숙박업,호텔,1.8886185E8,15.7,3.2149401E7,17.0
식음료업,식음료,6.61009372E8,54.8,6.61009372E8,100.0
여가서비스업,골프장,1.41978067E8,11.8,1.07353641E8,75.6
여가서비스업,관광유원시설,1.41978067E8,11.8,4044896.0,2.8
여가서비스업,기타레저,1.41978067E8,11.8,1.2991452E7,9.2
여가서비스업,문화서비스,1.41978067E8,11.8,1.2283481E7,8.7
여가서비스업,스키장,1.41978067E8,11.8,5304598.0,3.7
여행업,여행업,3074890.0,0.3,3074890.0,100.0
운송업,렌터카,1489362.0,0.1,762851.0,51.2
운송업,수상운송,1489362.0,0.1,377162.0,25.3
운송업,육상운송,1489362.0,0.1,343852.0,23.1
운송업,항공운송,1489362.0,0.1,5498.0,0.4
