기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강릉시,1.90565501E8,15.8
고성군,3.620084E7,3.0
동해시,4.7129093E7,3.9
삼척시,5.5153172E7,4.6
속초시,1.56518251E8,13.0
양구군,8468910.0,0.7
양양군,3.9559801E7,3.3
영월군,1.3015649E7,1.1
원주시,1.72226306E8,14.3
인제군,2.2888433E7,1.9
정선군,3.855311E7,3.2
철원군,1.8729018E7,1.6
춘천시,1.78837453E8,14.8
태백시,2.2300357E7,1.9
평창군,6.4645697E7,5.4
홍천군,9.5568791E7,7.9
화천군,1.1889522E7,1.0
횡성군,3.2940589E7,2.7
